asin,overall,reviewText,summary,unixReviewTime
B007R5YDYA,5,receive cover christmas gift kindle paperwhite could n't happier cover stream line fit kindle paperwhite nicely also easy keep clean wipe damp cloth besides fact kindle paperwhite protect especially like kindle turn flip cover nice feature indeed,Great Cover,1361750400
B007R5YDYA,4,fit great 's cool able open swipe read w worry power button do close go,Nice case,1349568000
B007R5YDYA,3,protects kindle 's hard get arthritis wish easy,rather dificult,1405209600
B007R5YDYA,4,perfect fit could comfortable hold overall great purchase get saddle color 's nice order would probably go something colorful want add auto cover great feature different case previous kindle version capability cover feature doubt would ever buy one without 's handy,Fits great.,1387065600
B007R5YDYA,5,really love case kindle paperwhite fit super snuggly 's light cover flip back nicely 're read complaint color n't quite brilliant purple picture look 's muted royal purple brilliant royal purple still pretty,Beautiful!,1352851200
B007R5YDYA,5,really like paperwhite leather cover skeptical whether would really put unit sleep cover close thing work beautifully feature alone worth buy paperwhite cover instant bomb,Paperwhite cover works well,1369785600
B007R5YDYA,5,love new case usually use belkin case figure would try expensive one time love edge cover totally cover close front portion case seem really strong help put purse n't want something mash hurt screen think leather feel plastic like like leather n't get belkin case feel like soft leather seem like hard plastic case maybe make hard plastic let people save money notice strong odor smell like leather case come package leave warehouse via ups say thank goodness come installation removal direction cause thing give kindle easily struggle get always leave mine case n't get something different could damage something take lot know pay special offer open case open book page like special offer n't pay extra open cover swipe open book make sense n't mean use case way intend cost extra really suck pay g already ca n't know know give star say say get black right color give try,Perfect fit!,1349222400
B007R5YDYA,5,ok accidentally order pink purple case accident big mistake color outline around kindle severely disturb read cause concentrate instead word story start give headache seriously immediately return amazon ordered black case receive love disturb read bit enhances take advice color beautiful border kindle become 'loud ' concentrate reading black case bomb love magnet put sleep feel case textured hard leather finish perfection extra love new paperwhite kindle back reading,The Black Case gives you the best reading experience...,1363219200
B007R5YDYA,5,kindles first one frills b w edition n't think anything could take 's place dear husband even buy cover build light paperwhite arrive pleased white background lighter weight small size perfect purse still learn feature come also purchase royal purple cover like well like open cover turn feature,Love my Paperwhite,1382140800
B007R5YDYA,5,tell someone one perfect paperwhite cover order one arrive week paperwhite fell love immediately paperwhite arrive oh joy kindle light hold protect wake open cover love everything paperwhite everything case include grape juice purple color,Perfect Case for the Paperwhite,1355875200
B007R5YDYA,3,like fact put kindle sleep close cover order royal purple color truth 's brownish even sunlight easy find crow briefcase pocketbook n't tab hold stylus really annoy,"Some good, some annoying",1368662400
B007R5YDYA,5,case truly joy house small kindle paperwhite kindle fit firmly case slip whatsoever readily allow kindle start open case shut closing case add excess bulk kindle allow easily handle kindle paperwhite almost like regular thin paperback book construct well quality leather sure last lifetime kindle highly recommend case many others case available,Lovely Leather Case,1377907200
B007R5YDYA,5,far suppose realy like look good kindle thank,really like it,1367280000
B007R5YDYA,4,really like new purple cover cover bright cheery however product excellent quality durable put paperwhite cover felt like fully protect n't slip remain secure close cover paperwhite turn exactly advertise,Good Little Product,1389225600
B007R5YDYA,5,must protect paperwhite 's lightweight yet durable would recommend get one paperwhite,Worth the Added Cost,1384905600
B007R5YDYA,5,receive new kindle paperwhite amaze much small compact compare previous kindle k keyboard worried bit order cover since n't want add bunch weight back device fortunately amazon cover new kpw arrive four mailing day earlier projected amazing compact light far less bulky k k 's cover home run amazon thanks 's gorgeous functional light,Excellent cover,1350172800
B007R5YDYA,5,trouble put mine cover good feel kindle sleep close wake open,good fit,1373241600
B007R5YDYA,5,almost order thinking could get cover new paperwhite much cheap well probably could one extremely lightweight sturdy provide excellent protection kindle besides light barely notice love kindle shut immediately close cover come open perfect design fabulous little e reader happy purchase,worth the price!,1381795200
B007R5YDYA,5,black leather slim elegant jacket necessary accessory protect kindle ' scratch slip kindle ' purse without worry scratch screen thank amazonkindle ' wonderful toy,Elegant Protection !,1363651200
B007R5YDYA,5,totally love case much well old one fit right way around chance fall light weight thin highly recommond,Fits like a glove,1400198400
B007R5YDYA,5,love color cover locate anywhere house love design paperwhite protect sits cover love magnet close cover thought cost little high 'm ok spending investment,Great Design,1395964800
B007R5YDYA,5,cover screen work great travel n't know worth price currently though would recommend anyone buying kindle,Works well.,1366416000
B007R5YDYA,5,yes 's expensive compare case own case get pay want light durable case feel solid great brand case last kindle build light love would recommend make sure get screen protector,Good quality,1403136000
B007R5YDYA,5,perfect cover kindle paperwhite got son paperwhite christmas order cover go love,Perfect!,1358553600
B007R5YDYA,5,fit kindle like glove protects attractive look make mistake use cover tablet device pay price within day 've use wear problem highly recommend,"Great looking cover, good protection",1405123200
B007R5YDYA,5,really add beauty kindle provide important protection drop tile concrete floor already save kindle attractive,"Beautiful, functional",1378339200
B007R5YDYA,5,sometimes dad use say get pay case price tad high cover paperwhite kindle perfect fit exactly look good open automatically start kindle allows easy access control make hold kindle easier comfortable close magnetic lock keep cover place color want back order order basic black still look good like life wish thing cheap p order another one like son,nothing I would improve except would like it to be cheaper,1352246400
B007R5YDYA,5,look great love way protect kindle hold place securely wish would cheaper,Great but Pricy,1359849600
B007R5YDYA,5,glad buy cover time buy kindle thank tell product,It is a good product for me.  It fits well and have no problems with it.  Once you snap your kindle into it you are good to go.,1358553600
B007R5YDYA,5,christmas gift daughter also get paperwhite kindle chrismas love say wish make one kindle 's beautiful color wonderful 's easy carry hold even us 's tredmill,orange paperwhite leather cover.,1358121600
B007R5YDYA,5,love new amazon kindle paperwhite leather cover purple buy bright pictured nice cover lightweight easy hold kindle paperwhite read like book move landscape mode easy use quality leather product price right worth buy protect kindle paperwhite fit purse well old kindle heavy cover light attachment love,Nice Leather Case for the Kindle Paperwhite,1357171200
B007R5YDYA,3,cover work well paperwhite complaint price high quality cover cost almost half price kindle well really great leather n't look like leather ever see cover well cover n't light n't play music n't tap dance tell mail arrive cover kindle low price,Pricey,1365465600
B007R5YDYA,5,almost reviews whole lot add fact life find anything complain kindle cover cover performs precisely description say pointed bit heavy cover kindles case good like little extra heft cover quite attractive nice job protection fit perfectly jacket pocket easy carry could satisfy product blankenshipthe ozarks,Wonderful product - I am 100 percent satisfied.,1396569600
B007R5YDYA,5,imagine well cover improvement one hold kindle securely without strap automatically turn kindle open close although puts sleep mode still need hold switch intend turn way sturdy light weight highly recommend product,The perfect cover for the Kindle Paperwhite,1366416000
B007R5YDYA,5,get cover paper white fit well n't interfere charge cord cover fold back way good protection without add lot size weight,Great cover,1351123200
B007R5YDYA,1,disappointing product despite fairly good review first front appear leather back plastic leather look alike leather n't feel smell like leather whole case rather amateurish frankly worth perhaps buck cent unlike cover also stand book well get use hold non stop consider come ship definitely worth opinion dark blue purchase nice color overall feel lack quality usefulness mean return really soon,not worth the money,1359072000
B007R5YDYA,5,best kindle cover ever use pro fit perfectlyturns device automatically openedthis feature alone make cover worth pricelooks nicecons make kindle heavy uncomfortably,Fits like a glove...,1355097600
B007R5YDYA,5,like color really like protection item give kindle wish protector 'stick ' front kindle work since n't help protect screen,Review of item,1390608000
B007R5YDYA,5,cover everything expect lightweight durable fit snugly n't difficult put definitely great item,Everything I expected and more!,1402012800
B007R5YDYA,4,love kindles three cover perfect especially like magnetic close auto shut,Lovely Color,1381104000
B007R5YDYA,5,exactly would expect base picture description leather case fit kindle snuggly bare bone cover extra thing like slot id zipper deal magnetic closure sort feel traditional book cover open say awkward hold fold front way around back fine still hold kindle one hand comfortably comfort serious issue hence read kindle instead traditional book inner grey fabric feel much like utility fabric sorry think good term 's soft feel good mushy kind thing 's also go harm screen open cover turn kindle allow skip step press power button never fear password protect baby still enter password wo n't allow people bypass main issue 've see dispute color really order persimmon come people debate whether red orange u color challenged persimmon fancy schmancy color neither big fan true orange hop orange color want something available order day kindle come cat owner predict think 's disco light dance floor settle hop orange ' enough 's also reddish truthfully go depend light probably preference want see orange ' want reddish 're go see 's really kind blend two hurry hide screen miss retract claw dance queen might wait case tune color preference say 'm sorry order 's fine simple sturdy case,Just what you'd expect,1349481600
B007R5YDYA,5,amazon kindle paperwhite leather cove great addition ereader nice leather give good feel read protects kindle screen add little weight kindle,If you read ebooks you need this.,1388966400
B007R5YDYA,5,perfect add dream perfect present everything something everybody,Cover,1368144000
B007R5YDYA,5,best product paperwhite 've see yet hold reader securely securely wonder ever able get reader stay close fairly good magnet love fact paperwhite wake ready read need press button wake know know lazy get anything protect nails manicure ok fit comfortably hand easy read whether fold cover way read like real book quite light really add significant weight real discernible thickness paperwhitethe leather luxurious color spectacular well dyed addition take lot abuse shoulder bag mixed rest stuff bag show wear tear even abuse get drop paperwhite cover harm come cover paperwhite,Perfect for Me,1352073600
B007R5YDYA,5,love cover help prop kindle also close go sleep save battery life,Great purchase,1396051200
B007R5YDYA,5,pretty perfect protect clumsy way love way top fold want read one hand thanks perfect cover,LOVE IT,1357689600
B007R5YDYA,5,really like kindle paperwhite sometimes take hold paperwhite without cover 'm go read long time like plane rid car passenger well protect paperwhite,Very durable and nice texture. Fits perfectly,1362355200
B007R5YDYA,5,fit well think catch might seem little secure work fine purple color season nice texture th cover look rich one might expect,Purple Is The Color!,1386892800
B007R5YDYA,5,two kindles get paper white get black cover time really like lot,Fabulous,1398729600
B007R5YDYA,5,buy husband 's paperwhite love way book soon open cover fumble button kindle fire open cover 's wish make one mine,This is Great!!!!,1391817600
B007R5YDYA,2,really expect good grade leather bit pad consider cost also disappoint cheap synthetic fabric inside already start show wear couple month old price case come free complement buying device far impressed malware case buy price kindle fire best item buy amazon definitely homework buy another case make exclusively kindle product,Cover for Paperwhite,1401926400
B007R5YDYA,3,cover still wait pw ca n't tell read pw inside cover kt soft leather cover inside kt fit front flap cover fold back hold kt cover easily read pw cover front flap fold back hard probably weigh pw pw fit well instead slip look like would hard actually read pw inside cover comfortably although love purple color go return get another one cheap softer read experience comfortable edit update tell others cover would fold back behind kindle pw take try still hard soft comfy hold like leather one kt think keep least pw get try,"Cover is very hard, Not so comfortable read but attractive",1350691200
B007R5YDYA,5,amazon kindle paperwhite leather cover good thing kindle make easy hold read book shut protects kindle ever take,Amazon Kindle Paperwhite Leather Cover,1383523200
B007R5YDYA,4,great tool protection bit heavy side good tool,Somewhat great,1387929600
B007R5YDYA,5,get new kindle paperwhite christmas present want backlight still love old kindle want able read dark without lamp anyway look around cover nothing quite catch eye amazon kindle cover arrive next day order really love keep sleek style kindle without take much space turn function cover amazing highly recommend,Great cover!,1389312000
B007R5YDYA,5,cover comfortable work great feel necessity heavy weight consideration addition kindle add weight insignificant feel good touch hold inside protective thin like magnetic function upon close wake upon open small thin kindle paperwhite disappear fit perfect highly recommend cover feel cost justifiable get greatshield glass protector also dark blue regret get unless issue picky like glad get negative review unjustified,Excellent Cover for Paperwhite Recommended,1351814400
B007R5YDYA,5,great cover protect screen dirt dust scratch open close easily stay close need would recommend friend,KINDLE PAPERWHITE LEATHER COVER,1399507200
B007R5YDYA,5,get hold super tight magnetic clasp somehow signal kindle open close n't fiddle little power button,This should be mandatory with your Kindle Paperwhite,1383782400
B007R5YDYA,5,kindle paperwhite superb piece technology get promise register easily begin download book immediately love free book available amazon reasonably price book paperwhite performs wonderfully darken motel room late night want read wife want sleep darkened room easy learn control upper part screen great dictionary available finger 's touch case run word whose meaning escape really enjoy able tote whole library trip without pack bunch heavy book purchase one want something n't already 'm senior citizen mature mensch run thing happy reading,I LOVED IT...GOT ONE FOR MY WIFE,1368576000
B007R5YDYA,5,price expect great cover luckily one n't disappoint hold kindle paperwhite securely neat smart cover esque feature place paperwhite sleep mode cover close wake open cover case little bit heavier expect n't stop recommend anyone paperwhite,Works as advertised. Nice functionality,1357084800
B007R5YDYA,5,fit snug around paperwhite suppose wake put sleep open close someone mention difficulty hang cover smoother actual kindle person use problem person also love purple color also great,It works.,1362528000
B007R5YDYA,5,cover fit snugly get way use like magnet closer easy use job good job protect kindle,Very convenient.,1360281600
B007R5YDYA,2,year month cover split magnet drop flabbergast never expect disappointed read review choose leather cover guess fell apart enjoy use cover close go sleep open 's set read cover longer magnet fell feel cheated spending really suck eleanor,After 1 year and 2 months cover split and Magnet dropped out,1399248000
B007R5YDYA,5,put order leather cover felt price little high order receive feel well worth cost enjoy kindle really like kindle cover easy handle feel like book,A very useful accessory to the paperwhite kindle,1398038400
B007R5YDYA,5,cover wonderful fit kindle perfectly without excess foldthe cover way back way buy dark blue cover becaiuse like blue havegotten black cover would match black kindle well,Paperwhite Cover,1358380800
B007R5YDYA,5,bought cover use new kindle paperwhite 'm pleased kindle securely snugly snap cover really like way kindle turn open close cover n't fiddle power switch put sleep wake cover sturdy give kindle good protection design slim streamline 's easy carry certainly n't take away sleek design kindle really like,Handsome and streamlined and good protection,1380844800
B007R5YDYA,5,give five point leather cover like design color fit well kindle paperwhite like take care device case excelent,Beautiful Leather Cover,1404950400
B007R5YDYA,5,attractive comfortable possession literate amaze transfer e book kindle internet sleep travel amazon staff highly qualify answer question give instructional tip kindle use taking advantage well write inexpensive e book enable high tech learn usage reader one hit,Kindle - 3G and Wi-Fi by Amazon,1366934400
B007R5YDYA,5,funny story order new paperwhite several day later think go ahead get case put time order kindle spent couple hour often read review go back forth really liked product best description review n't particularly like colour n't want get black one finally give add 'persimmon ' one cart even tho think looked orange amazon kindly tell already add cart couple day previously please see come conclusion worry alzheimer 's might hit hard anyway review well make really beautiful lovely rusty red colour orange pleasantly surprise paperwhite fit perfectly danger fall despite review problem turn properly open shut case whole package compact sleek long lament previous kindle keyboard leather light case find nothing complain product although course would nice cost bit less,perfect,1381795200
B007R5YDYA,5,like feature put kindle sleep wake immediately open kindle fit nice snug bug rug,Love It!,1384560000
B007R5YDYA,5,first think expensive get snapped kindle amazing fit perfect love magnetic closure way put kindle sleep closing wake open love look color absolutely highly recommend cover,Kindle case,1399593600
B007R5YDYA,5,easy use fit snuggly around kindle paperwhite look good well make light easy carry,Great cover,1388361600
B007R5YDYA,5,excellent design minimal protective good characteristic good protection damage scratch good product design,Excellent design,1392249600
B007R5YDYA,5,love shuts kindle start upp automatically seem sturdyt protect well nice color,Fits my paperwhite well.,1366156800
B007R5YDYA,5,love leather cover kindle automatically wake kindle open cover put sleep mode close look classy buy black fit paperwhite perfectly thanks,Love it!,1357689600
B007R5YDYA,5,everything say hoped maintains slim light feel paper white protect enhance beauty love paper white always soon lift cover,well worth it,1386979200
B007R5YDYA,5,debate long hard purchase e reader decide get one decide kindle nook obviously select kindle absolutely best gift ever give anyone else simply love already download book,Gift to Myself!!,1388275200
B007R5YDYA,4,practicalkindle paperwhite fit snug cover fold back nicely easily one hand reading problem except still learn keep finger touch touch screen magnet metal clasp double duty hold cover shut automatically wake sleep kindle opening closing cover really nice touch estheticnice look nice feel nice construction stitch pleasant hold negative try real hard suppose could criticize lack note pocket really need one,&#34;does just what it said on the tin&#34;,1357257600
B007R5YDYA,5,n't want dust kindle work great protects 'm read act like book cover hold reading,Good protection for my kindle.,1360540800
B007R5YDYA,5,love royal purple cover problem expect,Amazon Kindle Paperwhite Leather Cover,1393286400
B007R5YDYA,5,cover fantastic perfect accompaniment addition many people consider world finest e reader item perfectly size fit like second skin give reader balance perfectly weight feel hold hand obviously protect device damage finger mark scratch also add layer class new paperwhite appearance cover make beautiful leather awesome website demonstrates also available range colour purchase navy blue cover match device perfectly even make e reader feel like tablet automatic function time open close cover summary cover perfect add top paperwhite cheap like anything good get pay well do amazon produce wonderful cover wonderful e reader bfn greggorio,PURE CLASS!!,1384819200
B007R5YDYA,5,magically activate kindle open cover sure improve perfect product highly recommend new kindle paperwhite,Magic,1388102400
B007R5YDYA,5,really like cover kindle snap securely 's ugly elastic turn open close something find liking much thought would want personalized lot initial cover 's offer amazon find way go bible store near regularly put people 's name leather cover gift bible find perfectly happy imprint emboss terminology varies initial cover take minute store right cost block print silver match clasp look great look great see customer image post silver gfp low right front corner,Easy personalization with imprinted initials,1357689600
B007R5YDYA,5,cover need protect new kindle particularly like feature allow return exact page reading last,Just what i needed,1376179200
