,asin,overall,reviewText,summary,unixReviewTime,reviewsInNext7Days,saleChange,saleChangeFlag,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
230,B00KF0URBM,5,good love series give fast hard second one equally satisfy definitely need another go andrew hilarious much jerk insert cuss word sex chart interest story plot go wrong,No cussing?1 I know what Andrew would say ....,1400371200,224,0.0,0,0.0,0.043478260869565216,0.0,0.21739130434782608,0.13043478260869565,0.30434782608695654,0.043478260869565216,0.0,0.0,0.17391304347826086,0.08695652173913043
268,B00KF0URBM,5,brilliant andrew sigh sex legs whitney deliver promise u hot continuous story give u glimpse 'andrew 's ' past mysterious exwife torn emotion aubrey story take volume end aubrey pour hot coffee lap inform wife wait office want see mysterious ex wife ava intention crush well build bubble andrew live go shake hand mr hamilton name 're go day n't 's literally inflict pain andrew 's protected heart ca n't deal fact 's standing front attention ruin every way possible despite build storm ex cause ca n't seem stay away n't want stay away aubrey matter much try convince 's sex aubrey none office accident leave firm mia day straight ballet performance try drink andrew whole dilemma away adjoin bar spot andrew another match dot com date m double aubrey little firecracker 's text right away douche regret every little thing well let say andrew show think whole situation statement try sleep woman last day absent work could n't could n't stop think remove blockquote let say scene extremely hot might highlight every freaking line literally drool kindle yeah n't judge course andrew know aubrey try give hard time crumbles sexual tension touch kiss whisper word literally scream yes right also n't want give fact andrew closed book research come blank nothing name law school 's like n't exist might right especially right think establish something like relationship open lil bit kick oh wait kick frigging ex show place lose negative emotion betrayal come surface lead kick aubrey apartment yell kindle wth andrew ca n't first run corner bathroom devour body take home cherish body close mister cool ugh understand pain lay deep get glimpse pain begin end book via backflashes felt heart hurt n't know ex ok everything assume get see book tip iceberg whitney write brilliant erotic book 's fine great amount drama angst lot steam story go smoothly throat like good brandy burning also make want devour andrew love andrew whitney excellent job write pov capture inner struggle give desire love like really love novella could would bribe whitney transform series full length novel 's much love character n't start series meet extremely cocky handsome one kind andrew eff hamilton wait jump 'we love andrew ' train,5 Brilliant Smokin' Hot Stars,1400371200,224,0.0,0,0.07650273224043716,0.08743169398907104,0.0,0.1366120218579235,0.06557377049180328,0.16393442622950818,0.17486338797814208,0.08196721311475409,0.02185792349726776,0.09836065573770492,0.09289617486338798
243,B00KF0URBM,5,whitg do folk second installment reasonable doubt fantastic worth torture wait andrew absolutely filthy think n't want give another chance whit hit end know whatever truth go redeem need book know know wait know cliffy 's rough know 's worth andrew hand,Worth the wait!!!,1400371200,224,0.0,0,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565
77,B00KF0URBM,5,ok wait patiently part two soooooo worth wait honestly whitney 's write keep get well well book become one new favorite author okay andrew aubrey find mr say gold digging biotch need throw back jail violation probation end book really wonder evil witch do ugh passion intense really love heat 's afraid heart rip chest go push away enough gosh hope way make andrew jealous reflect honestly feeling make receive alert book download pm go bed read need read book one reasonable doubt,"Ahhhhh, I Need MORE of Andrew!!!",1400371200,224,0.0,0,0.13043478260869565,0.08695652173913043,0.0,0.10144927536231885,0.057971014492753624,0.13043478260869565,0.15942028985507245,0.08695652173913043,0.07246376811594203,0.08695652173913043,0.08695652173913043
252,B00KF0URBM,5,possibly best book read long time hang book long time let say whitney poor thing glad everything work know issue book go live jazz soooo worth wait book spectacular issue novella book split series author usually problem make h h romance believable fact story line short book romance main character usually rush forced story case love andrew aubrey together relationship build amazing watch gradual thing start base sex build whitney great job subtly inject feeling emotion mix storyline addictive kept edge seat whole book thing like nothing predictable twist unfold certain event certainly surprise ugh sex scene amaze ball steamy good mind necessarily need smut enjoy book scene defs worth mention love series honestly wait next book good luck whitney hopefully next book release go bit smooth amaze job,Holy crack balls!!,1400371200,224,0.0,0,0.08653846153846154,0.009615384615384616,0.0,0.125,0.09615384615384616,0.21153846153846154,0.07692307692307693,0.04807692307692308,0.019230769230769232,0.125,0.20192307692307693
52,B00KF0URBM,5,like many others anxiously await release literally moment devour like good junkie well worth wait leave pang emptiness need andrew glorious prick love worship addict cock part get insight andrew 's past much little willing divulge aubrey relentless insistence get glimpse mr whereabouts potential clue lead andrew mega trust issue aubrey try might fight magnetic force draw andrew chemistry volcanic every encounter hotter next even andrew continue break rule aubrey slowly let little inch little inch even open home course hold freak phone smack face back peddles blind speed something throw tailspin dark past leave u one hell whopper end whew yet find predicament wait andrew aubrey,Well Worth the wait. Need book 3 Stat!!,1400371200,224,0.0,0,0.11864406779661017,0.0847457627118644,0.0,0.0847457627118644,0.1016949152542373,0.1016949152542373,0.22033898305084745,0.0847457627118644,0.03389830508474576,0.05084745762711865,0.11864406779661017
319,B00KF0URBM,5,whoa like whoa 's difficult write glow review without give much away let 's say whitney knock one park really interesting see happen relationship andrew aubrey give vol end mention hear detail wife whole situation holy heck cliffhanger totally warm heart make think andrew actually big heart must read 's juicy hot volume wo n't regret 'll patiently wait final installment trilogy f l whit,"Same heat, same passion as vol. 1 :)",1400371200,224,0.0,0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078
74,B00KF0URBM,5,'s back c still hungry installment disappoint andrew still fight demon aubrey still try find make andrew well andrew wtg whitney ca n't wait next installment,Worth the wait!,1400371200,224,0.0,0,0.125,0.1875,0.0,0.0,0.0,0.0,0.3125,0.125,0.125,0.0,0.125
156,B00KF0URBM,5,read first novella someone recommend wait long second installment come check every day every hour n't disappoint one best book series 's funny gritty 'll fall love character ca n't wait number three hurry whitney,Great series...,1400371200,224,0.0,0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.23529411764705882
175,B00KF0URBM,5,devour one way quickly ready story end left heart hurt aubrey hopefully andrew pull head make girl,Gimme more!,1400371200,224,0.0,0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285
188,B00KF0URBM,4,love book far grip book short end cliff hanger drive crazy wish one big long novel get deep book get really interesting end half wait next book character story line great,Great read,1400457600,121,-0.45982142857142855,-2,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182
225,B00KF0URBM,3,pain write review really love first book page way short really even enjoy book get short story great easy read thing one feel like waste amaze potential story cant tell within short book even put three book together would page assume last size first opinion whitney sell short take time really develop story three star like story disappoint length,Not enough to really enjoy,1400457600,121,-0.45982142857142855,-2,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.17391304347826086
226,B00KF0URBM,5,wow andrew best chemistry two unbelievable page page book continue hot sexy leave dupe coffee priceless andrew happy aubrey 's lie andrew us aubrey lie andrew spin name marriage aubrey 's parent parent governor lead ballerina white rose windshield andrew actually let 's aubrey spend night rescue parent dread knock door everything change split second entire story start unravel come light end absolutely love series andrew smoke hot definitely read book,Andrew and Aubrey,1400457600,121,-0.45982142857142855,-2,0.041666666666666664,0.10416666666666667,0.0,0.14583333333333334,0.041666666666666664,0.16666666666666666,0.14583333333333334,0.0625,0.041666666666666664,0.10416666666666667,0.14583333333333334
227,B00KF0URBM,5,omg buy book could n't put finish hr absolutely love series ca n't wait book mr hamilton aubrey hot together mysterious ca n't get away love first book,AMAZING,1400457600,121,-0.45982142857142855,-2,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182
167,B00KF0URBM,5,love andrew story line good writeri get lose character hope next bookgoes forever,love,1400457600,121,-0.45982142857142855,-2,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111
165,B00KF0URBM,4,nd book give lot clue think know answer secret cant wait till book see im right need read book,Hot,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5
94,B00KF0URBM,5,die short ca n't wait find daughter kill find n't,Great!!!!!! Hot as fire!,1400457600,121,-0.45982142857142855,-2,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.1,0.1
93,B00KF0URBM,5,love rd like fact get learn andrew see aubrey go parent hat book short wait next installment come see happen beloved character,I'm dying,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857
143,B00KF0URBM,5,need please need know happen happen way much go really good wish longer,NEED RD3 NOW,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
231,B00KF0URBM,4,another good book author whitney gracia williams wait book long much worth finish book within hour wait whitney release book three andrew still mysterious ever make crave learn feel sense impatience 's open aubrey reason 's talk guess reasonable oh aubrey 's parent pain know sure part play big next book aubrey 's life somehow well overall enjoy read short make crave hurry hurry next book please,Just Wow...Cannot wait for the next installment,1400457600,121,-0.45982142857142855,-2,0.06060606060606061,0.0,0.0,0.09090909090909091,0.09090909090909091,0.24242424242424243,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.30303030303030304
232,B00KF0URBM,4,good read first bit short nonetheless intrigue 'll go back wait anticipation book,Reasonable doubt 2,1400457600,121,-0.45982142857142855,-2,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.3333333333333333
89,B00KF0URBM,5,look reasonable doubt right need go buy book right andrew aubrey smoke hot promise wo n't disappoint problem end w f need part like fight demon sort aubrey parent read part say way go andrew past revelation find book say g emotional gift copy book honest review receive compensation,"LOVE, LOVE, LOVE THIS NEW SERIES!!!",1400457600,121,-0.45982142857142855,-2,0.14285714285714285,0.14285714285714285,0.0,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.17142857142857143,0.14285714285714285,0.08571428571428572,0.08571428571428572,0.02857142857142857
233,B00KF0URBM,5,love love love series well worth wait actually even read loud husband even love ca n't wait volume fantastic,worth the wait!!!,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285
144,B00KF0URBM,5,oh yeah good ca n't put word bad need book moment love determination aubrey andrew many secret start come aubrey yet amazing author give u glimpse andrew really last chapter 'm sure drive need way love series truly ca n't wait next installment,Amazing!!!! Love this series,1400457600,121,-0.45982142857142855,-2,0.04,0.04,0.0,0.24,0.04,0.24,0.08,0.04,0.04,0.12,0.12
87,B00KF0URBM,5,geez secret le answer 's drive nut hurry part three yes aubrey lie one andrew hold back big time well past everything else hungry low body part damn hot also get complicate aubrey torn dance internship selfish parent 's overall explosive affair ca n't wait read end,It's getting hotter and hotter!,1400457600,121,-0.45982142857142855,-2,0.034482758620689655,0.20689655172413793,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.27586206896551724,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.1724137931034483
86,B00KF0URBM,5,absolutely love author amaze job keep suspense tying lot question love end make beg,Fantastic Again!,1400457600,121,-0.45982142857142855,-2,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142
237,B00KF0URBM,5,m williams hit home run 'm surprise really amazing writer book 'll get background andrew 's story challenge aubrey definitely witty banter trait whitney 's writing style make book incredibly addictive even hotter first short read first volume story definitely worth love twist hot cold moment ca n't help compare one hell rollercoster everybody line ride wait get turn ride amaze fast 've finish ca n't help want next installment asap,Loved it and needing more...,1400457600,121,-0.45982142857142855,-2,0.12,0.16,0.0,0.0,0.08,0.2,0.2,0.04,0.04,0.12,0.04
238,B00KF0URBM,5,wow worth wait whitney bravo hat like fine wine making andrew aubrey well hotter time p pandora box open suspense question love love loving excite see wrap rd woman do month month hundred page do quaint novella 're amaze novella fresh new way change way one xoxo f l,Whitney G! Does it again with Andrew and Aubrey!!,1400457600,121,-0.45982142857142855,-2,0.11538461538461539,0.038461538461538464,0.0,0.07692307692307693,0.11538461538461539,0.2692307692307692,0.038461538461538464,0.0,0.0,0.19230769230769232,0.15384615384615385
240,B00KF0URBM,5,um well n't expect end 'm love series though 'm still love length still get star hope author final book little long give u conclusion 're crave,What?!?!,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.22727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.22727272727272727
159,B00KF0URBM,4,darn hate serial two book right queue book three trilogy ca n't back much time pass 'll see go,The first one was great and this one delivers...,1400457600,121,-0.45982142857142855,-2,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857
79,B00KF0URBM,5,mess stop holy crap really short look andrew aubrey 's relationship addict ca n't wait finally able get glimpse andrew 's past get see little turned andrew say proud aubrey stand parent yes patiently wait next installment andrew aubrey psst amazon would n't let post first review,Hot! Intense! Over too Soon!,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.0,0.15789473684210525,0.10526315789473684,0.21052631578947367
249,B00KF0URBM,5,lol book episode great mixed feeling due never want read type book wait forever next one least give u sneak peak come next lol love type story tv tv wait week find happen next next time,Mixed feelings,1400457600,121,-0.45982142857142855,-2,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.22727272727272727
148,B00KF0URBM,5,read love story read hrs m whitney leave u another omg moment read believe keep finger cross hea aubrey andrew star hotness rating 'll add omg rating,Another Reasonable Cliffhanger,1400457600,121,-0.45982142857142855,-2,0.14285714285714285,0.14285714285714285,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.0,0.09523809523809523,0.047619047619047616
220,B00KF0URBM,5,rd v totally freaking fantastic rd v much scintillating pin needle eat page tell andrew aubrey high rd v need right madly love andrew rd v well least thought yeh definitely think really madly love much happen book thing melt little andrew one complicate man full layer one n't want peel back slowly see layer shed see new light make sort giddy n't get wrong still andrew still broody egotistical much jerk much 'd like keep andrew forever place jar put topshelf safe keep aubrey god love yes also love rd v love enhance ten fold rd v much intern ballerina student charisma shin brightly love spunk n't afraid stand grin bear react little feistiness reminds sense term back anything willing play rule 'd like keep ok ready steam factor chart two disappoint sit back relax enjoy show mean thing two say one another could well make nun blush shiz get craycray steamay put way two easily steamy duo compare andrew past conquest sexual attraction roof bonkers tell blow away sexay time still reel story sit piece everything back together desperately need rd v like min ago 'm gon na lie shed tear pretty much take aback emotion surprise n't one book think would evoke tear story much andrew aubreys attraction physically sexually conflict hazardous whatever want call two life outside bubble thing hurt cause pain stir thought two much sex get understand struggle andrew go n't control understand aubrey feisty defiant love two set way needless say mind blown portion serial whole love every aspect twist turn series desperately wait get paws rd v favor get grabby hand ready one click badboy,Andrew Melts Me,1400457600,121,-0.45982142857142855,-2,0.10526315789473684,0.09649122807017543,0.0,0.09649122807017543,0.02631578947368421,0.19298245614035087,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.11403508771929824
219,B00KF0URBM,4,love series love andrew love aubrey love bipolar love innocence love new twist want strike record honor need,If it pleases the court..it DEFINITELY does!,1400457600,121,-0.45982142857142855,-2,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.4444444444444444,0.05555555555555555,0.0,0.0,0.3333333333333333,
177,B00KF0URBM,5,wow n't come blindside turn event first book love series wait see happen next pulling andrew aubrey get hea hope,Couldn't put it down!,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.18181818181818182,0.2727272727272727
218,B00KF0URBM,5,fantastic first one sexy consume mysterious funny one slow boring moment big part love type series much one favorite quote censor know fill blank book maybe think call like want hear voice since n't talk phone call hard want make come phone laugh n't like like p white rose 's yelling know 're best n't let get hood car today n't hang 'd recommend series anyone enjoy little erotica n't mind cliffhanger two mind cliffhanger wait book read,"Sexy, consuming, mysterious and funny.",1400457600,121,-0.45982142857142855,-2,0.07317073170731707,0.04878048780487805,0.0,0.1951219512195122,0.07317073170731707,0.1951219512195122,0.12195121951219512,0.0,0.04878048780487805,0.12195121951219512,0.12195121951219512
189,B00KF0URBM,5,want love dryness bluntness andrew love open aubrey everything absolutely wait see story go else learn andrew past make way,OMG!!!!!,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285
191,B00KF0URBM,5,book worth wait good major cliffhanger need next one please lt andrew,Love Andrew!!,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222
125,B00KF0URBM,4,good like lot people mention 's short book 's short story think 'm go skip next episode wait author put together box set read book like ask review couple chapter novel every month 'd rather wait read whole story,Wait until it comes out in a box set...,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.08333333333333333,0.25
124,B00KF0URBM,5,book make crave book feel like addict need next hit reasonable doubt two get real andrew maybe deep 's jerk end book 'll truly see full heart one point life something devastate make push people away ugh good book two shed light andrew past leaf want especially miss everhart bring book three ca n't wait conclusion excellent job whit,Whit hits it out the park again!,1400457600,121,-0.45982142857142855,-2,0.07142857142857142,0.10714285714285714,0.0,0.14285714285714285,0.07142857142857142,0.17857142857142858,0.17857142857142858,0.07142857142857142,0.0,0.07142857142857142,0.10714285714285714
122,B00KF0URBM,4,'m much serial novella 've really come enjoy author 's write love character intensely sexy n't entirely naive ridiculously funny n't black white two short story series reader end relatively deep understanding main character ca n't wait part,Love the dynamic between these characters,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.21739130434782608,0.0,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.0,0.13043478260869565,0.17391304347826086
130,B00KF0URBM,4,know novella damn pull get excite bam end andrew complete butt actually find way aubrey keep set disappointment parent deserve much good life hope get last installment ca n't wait last book reveal andrew hide past,Waiting for the next installment,1400457600,121,-0.45982142857142855,-2,0.06451612903225806,0.0967741935483871,0.0,0.0967741935483871,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.16129032258064516
185,B00KF0URBM,5,need good read feel like secret reveal bam end book y'all author insist u readers n't mind cliffhanger really n't seem every new release lately something different give u novel n't make u wait long next installment n't get wrong end n't take anything away core book andrew aubrey 's story sexy entertain get way relationship develop sweet text fetish make giggle ex wife show parent demand make interest read wish least chapter end good job m williams please make next book longer,"Not what I expected, but in a good way.",1400457600,121,-0.45982142857142855,-2,0.0,0.029411764705882353,0.0,0.17647058823529413,0.08823529411764706,0.29411764705882354,0.08823529411764706,0.0,0.0,0.14705882352941177,0.17647058823529413
184,B00KF0URBM,5,omg begin andrew andrew andrew cold hard man filthy mouth dark past tragic wo n't know book aubrey able heal broken heart teach love love 'm nervous rd book give u enough andrew 's past along aubrey andrew 's relationship fully blossom story leave hang crave horny hell love author dirty banter character look forward book hope 's long dive deep story,FLOVED IT!,1400457600,121,-0.45982142857142855,-2,0.06,0.04,0.0,0.1,0.08,0.2,0.16,0.08,0.06,0.14,0.08
199,B00KF0URBM,2,little bananas top totally understand 's popular though cheap entertainment time n't portray healthy relationship 's hard reconcile entertainment value lack value character seem harsh,Crazy.,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.0,0.0,0.11764705882352941,0.23529411764705882
118,B00KF0URBM,4,love reason give star 's short need mystery want answer love interaction audrey andrew good couple overcome really happen past last chapter enough long wait book worth ca n't wait next one see aubrey andrew 's true love help heal write whitney write need know fact,RD 2,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.15625,0.0625,0.28125,0.0625,0.0,0.0,0.21875,0.21875
117,B00KF0URBM,5,n't know whitg get andrew man 's worth oh lawd man way speak aubrey drive insane good way wow n't know whitg store u 'll win aubrey back hope put fight little past reveal get see way woman ca n't wait next installment 'm beg author please n't let wait long,Phew!,1400457600,121,-0.45982142857142855,-2,0.07142857142857142,0.07142857142857142,0.0,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.17857142857142858,0.03571428571428571,0.0,0.07142857142857142,0.21428571428571427
182,B00KF0URBM,5,andrew make smile love filthy sarcastic mouth wet appetite ca n't wait see happens next,Short read but it sure packed a punch!,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091
135,B00KF0URBM,5,love story wait book three love andrew aubrey part make chuckle 'll write,great book,1400457600,121,-0.45982142857142855,-2,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.2727272727272727,0.18181818181818182
206,B00KF0URBM,5,love story much 's got lot great witty dialogue hot sex mystery many unanswered question highly recommend series cliffhanger might want wait third book release,Worth the wait!!!,1400457600,121,-0.45982142857142855,-2,0.0,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.0,0.0,0.17647058823529413,0.17647058823529413
210,B00KF0URBM,5,head officially dub new member f l crew ever whitney 's blog facebook know stand make mission right read review reasonable doubt n't disappoint patiently wait release 'm go patiently let 's honest likely patiently wait last installment whitney come back true form 'm happy see little glimpse mind life andrew shall say liam really want know andrew distant n't sleep one woman last page whitney leave want also like brief return audrey 's parent much hat found want know little back story daughter lawyer sex scene hot usual care tenderness andrew showed brief glimpse man could want hopefully ms whitney get new installment soon undoubtedly mentally die,Ready for part 3,1400457600,121,-0.45982142857142855,-2,0.0784313725490196,0.0784313725490196,0.0,0.1568627450980392,0.0196078431372549,0.1568627450980392,0.13725490196078433,0.09803921568627451,0.058823529411764705,0.13725490196078433,0.0784313725490196
111,B00KF0URBM,4,love series andrew hot slowly finding thing rollercoaster ride aubrey n't know think dodge question time stop ask course go law school right give u couple piece puzzle course want love whitney 's write real refreshing ca n't wait read next installment f l whit,Oh My Reasonable Doubt 2- Rocks!,1400457600,121,-0.45982142857142855,-2,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333
