,asin,overall,reviewText,summary,unixReviewTime,reviewsInNext7Days,saleChange,saleChangeFlag,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
50,B00KOSOX2O,5,book series nico sophie story amaze absolutely love series obsess aurora rise reynolds write book well write character amaze story flow smoothly grabs attention first page nico since begin series one favorite mayson brother tattoo sexy determine sweet afraid say mind loyal come get want one way definitely melt panty heart well swoony way gentler sidesophie hard life beautiful see others see mostly keep many friend work librarian school love book also help pay bill importantly shoe addiction kinda girl lol nico find sophie phone contact schedule meet give back two meet connection instantaneous deny found boom longer laugh curse think joke due sophie past lack relationship experience nico hard time convince give chance use chase girl since always fall foot willing let go make clear chase wait till ready book romance comedy suspense hot alpha male stubborn female many swoon worthy moment twist see come put start finish couple hour sleep weak lol seriously tho recommend book enough still read series get disappointed one top favorite series wait come talented aurora rise reynolds hop get mayson goodness sometime near future wink wink,"5 ""Gimme more Nico"" Stars",1401494400,147,0.0,0,0.04854368932038835,0.038834951456310676,0.0,0.1941747572815534,0.08737864077669903,0.21359223300970873,0.11650485436893204,0.038834951456310676,0.019417475728155338,0.1262135922330097,0.11650485436893204
140,B00KOSOX2O,5,ca n't believe end series nico get bam sophie 's covered tattoo 's innocent introvert nico slowly draws patience love surprise 's jerk past book glad 's big softy brother sex hot book great love story epilogue give hope future book,Loved Nico,1401494400,147,0.0,0,0.03225806451612903,0.06451612903225806,0.0,0.1935483870967742,0.0967741935483871,0.2903225806451613,0.0,0.0,0.0,0.1935483870967742,0.12903225806451613
188,B00KOSOX2O,5,say mr reynolds another bestseller nico n't love alpha male someone love matter really think new favorite mayson brother nico sophie story great love story share character strong plot engage love series far love tattooed hottie,Instant love,1401494400,147,0.0,0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.35,0.05
108,B00KOSOX2O,5,nico like rest series amaze get nico hot bossy beautiful amazing sophie beautiful girl 's never anyone corner meet nico meet boom 's take ran chase determine alway life never back like rest mayson men bossiness face approach get exactly want sweet sophie story fill twist turn leave edge heart drop time fill back nico 's love dedication epilogue beautiful thing ever read ca n't get next generation maysons girl boy,so in love with NICO and SOPHIE,1401494400,147,0.0,0,0.0,0.03571428571428571,0.0,0.14285714285714285,0.10714285714285714,0.2857142857142857,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.07142857142857142
37,B00KOSOX2O,5,love book never able pick favorite mayson brother guess wait nico boom love arr 's work much nico able make seamless transition next series sad see end series truly wonder definite read love,I found my favorite Mayson,1401494400,147,0.0,0,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.0,0.0,0.23529411764705882,0.058823529411764705
284,B00KOSOX2O,5,love nico love asher love new right away sophie also love would could keep safe heart break sophie learn past loved nico get sophie open live also love mayson family willing open woman men love overall another great read oh especially love epilogue every book,I think I've got a new Mayson brother to love.,1401494400,147,0.0,0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.47368421052631576,0.0,0.0,0.0,0.42105263157894735,
218,B00KOSOX2O,5,love nico course brother aurora rise reynolds awesome ca n't wait read series anything aurora,Mmmmmmmm Nico!,1401494400,147,0.0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
138,B00KOSOX2O,5,nico favorite mayson man word n't judge book cover describe perfectly nico look like complete rebel cover tat piercings gentle care patient brother man perfect amount alpha male mixed compassion kindness make drool story right amount love mystery keep page turn aurora rise reynolds make fall love,Trevor who???,1401494400,147,0.0,0,0.06666666666666667,0.03333333333333333,0.0,0.2,0.03333333333333333,0.3,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.1
21,B00KOSOX2O,5,really bother series get sit read finish know read involved wonderful character know past book ca n't put great book great series highly recommend wait read kenton sigh joyful agony,Awesome,1401494400,147,0.0,0,0.05555555555555555,0.05555555555555555,0.0,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555
115,B00KOSOX2O,5,'ve huge fan series since november word could explain much love aurora rise reynolds write alpha men nico exception 's hot 's alpha take want however time see soft side alpha love feel like nico mayson brother big heart 'm still asher girl nico close second love every second book,&lt;3 Nico,1401494400,147,0.0,0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.4,0.0,0.0,0.0,0.2,0.06666666666666667
221,B00KOSOX2O,5,'ve love book series one n't disappoint nico hot sophie sweet make perfect couple ca n't wait kenton 's story find guys son story point,Hot!,1401494400,147,0.0,0,0.0,0.10526315789473684,0.0,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.15789473684210525
232,B00KOSOX2O,4,'s always one rail loud fall hard nico patient gentle incredibly sweet love love set second generation mayson story plot line think leave loose last book tie series together nicely,Are you sure there aren't any more Mayson boys?,1401494400,147,0.0,0,0.0,0.05,0.0,0.1,0.1,0.2,0.15,0.1,0.0,0.15,0.15
183,B00KOSOX2O,5,aurora queen come alphas really nails men really love nico kinda sad 's last book series know wo n't leave u hang kid mayson men highly recommend series nico sophie 's story sweet,Aurora has done it yet again :),1401494400,147,0.0,0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142
182,B00KOSOX2O,5,nico favorite brother four enjoy read book wait read cousin,In love,1401494400,147,0.0,0,0.0,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182
87,B00KOSOX2O,5,n't read series really disservice n't start nico go back read order way love asher read trevor 's book love cash 's story new love holy mother tat alpha bada nico make swear men story wonderful sex hot love pure do first speed read continue tradition begin november devour first time 'm go read yes finish savor,This series keeps getting better.,1401494400,147,0.0,0,0.02040816326530612,0.061224489795918366,0.0,0.16326530612244897,0.02040816326530612,0.24489795918367346,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.1836734693877551,0.14285714285714285
198,B00KOSOX2O,5,nico baddest mayson boys arguably ms reynolds ' hot alpha yet love book piece glad many maysons love future whole series amaze love romance novel read like yesterday,Worth the wait!,1401494400,147,0.0,0,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.0,0.05263157894736842,0.0,0.2631578947368421,0.10526315789473684
180,B00KOSOX2O,5,favorite series nicola hot look like next book gon na awesome,Hot,1401494400,147,0.0,0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,
296,B00KOSOX2O,5,absolutely love series aurora rise reynolds nico n't disappoint get book today n't put till last page nico sophie incredible another great addition series definitely must read read,Loved Until Nico,1401494400,147,0.0,0,0.0,0.125,0.0,0.25,0.0,0.125,0.125,0.125,0.125,0.125,
119,B00KOSOX2O,5,let count way tattoo pierce check strong alpha male make inside quake check strong alpha male soft heart woman small dog check badass bounty hunter check n't love book impatiently wait th installment mayson brother disappoint love absolutely everything book impatiently wait kenton 's story finger cross mayson brother child get book would love see alpha male handle little girl boys fall love feeling boom,Oh How I Love Nico...,1401494400,147,0.0,0,0.0784313725490196,0.058823529411764705,0.0,0.09803921568627451,0.0196078431372549,0.19607843137254902,0.1568627450980392,0.09803921568627451,0.0392156862745098,0.13725490196078433,0.11764705882352941
91,B00KOSOX2O,5,freak love series aurora series keep get well book brother yummy nico sophie great couple love watch love grow love sneak peek kenton 's book ca n't wait read,Keeps getting better and better!,1401494400,147,0.0,0,0.08333333333333333,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.25,0.08333333333333333,0.0,0.0,0.20833333333333334,0.125
8,B00KOSOX2O,5,love series nico best far think nico hot bad boy around read book aurora feel sorry cuz miss hot great read ca n't wait next,Good every time,1401494400,147,0.0,0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142
83,B00KOSOX2O,5,'they say man 's eye direct link soul look eye saw love 'ohhhhhhhhhhhhhh nico nico nico nico love madly seriously much asher girl question brother actually prefer nico focus nico mayson sophie grate nico mayson brother stand among brother since chose sell share family 's construction company become bounty hunter cousin kenton nico watch brother asher trevor cash find boom one woman own soul never understand feel meet sweet sophie chance ' know minute saw know n't know like soul lit cheesy ck also true ' die book nico different character brother sexy bad boy tattoo galore impressive pierce different never sexy nico work cut installment series since sophie shy zero experience men suffer traumatic experience teen 's right make feel safe make feel whole think stop nico um heck nico alpha male crave adore n't take 'no ' answer love woman earth shatter fierceness say word make weak knee 'mine ' shiver know moment saw knew one say gently watch eye get big 're mine sophie every beautiful inch mine road hea bump pothole 's worth ca n't think good end story belong always belong bring back life,I was 100% Team Asher...Until Nico,1401494400,147,0.0,0,0.09278350515463918,0.05154639175257732,0.0,0.16494845360824742,0.041237113402061855,0.23711340206185566,0.09278350515463918,0.061855670103092786,0.020618556701030927,0.12371134020618557,0.1134020618556701
156,B00KOSOX2O,5,well book boyfriends aurora 's alphas last mayson boys finally gotten boom like rest aurora 's heroine sophie awesome fantastic end series lead perfectly upcoming series underground king go girl kayla bibliophile,Love Aurora's Alphas!!,1401494400,147,0.0,0,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
283,B00KOSOX2O,5,wow say nico something make super special best one four book series five star one good nico sophie pretty special plus get little kenton sven book one fabulous book hesitate buy n't read brother book go get right read order know everyone read order five star novemberuntil trevoruntil lillyuntil nico,My favorite Mayson Brother!!!,1401494400,147,0.0,0,0.0,0.0,0.0,0.25,0.041666666666666664,0.2916666666666667,0.0,0.0,0.0,0.25,0.16666666666666666
300,B00KOSOX2O,5,really think love trevor sexy bounty hunter come life fell love nico u would never think guy tattoo would sweet teddy bear could understand sophie story break scared girl meet nico change life brought sun life 's something boom mason man,sexyyyy,1401494400,147,0.0,0,0.10714285714285714,0.03571428571428571,0.0,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.0,0.17857142857142858,0.14285714285714285
229,B00KOSOX2O,5,love mayson brother 'd crazy say nico mayson officially become favorite nico epitome loving hot alpha male super sweet protective last brother succumb mayson curse watch sophie sophie sweet girl lose cell phone one day clue return life never hopeless romantic want steamy read happily ever book,Holy Sweet Tattoed Alpha Male!!!,1401494400,147,0.0,0,0.09433962264150944,0.07547169811320754,0.0,0.1320754716981132,0.05660377358490566,0.20754716981132076,0.09433962264150944,0.07547169811320754,0.03773584905660377,0.1320754716981132,0.09433962264150944
263,B00KOSOX2O,5,know pin needle wait book refresh amazon like crazy person finally get book fizzle well worry nico disappoint everything want book much get check nico 's family much book see part cash lilly 's book nico sophie 's pov right amount retell lilly get see fall love beautiful pure mr reynolds write heck true love lead lady never annoy guy rough around edge big old teddy bear would recommend read november trevor lilly order first n't wo n't lose might question story flow beautifully still enjoy sad see mason boys end excite cousin book keaton go blow u away love get snip story nico star way,Until Nico,1401494400,147,0.0,0,0.08571428571428572,0.1,0.0,0.08571428571428572,0.04285714285714286,0.21428571428571427,0.1,0.07142857142857142,0.05714285714285714,0.14285714285714285,0.1
11,B00KOSOX2O,5,another great story aurora one favorite author love book little disappointed expect little begin actually fall love overall remain home body character throughout entire book overall solid star,Nico Nico Nico!,1401494400,147,0.0,0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.08333333333333333
60,B00KOSOX2O,5,nico worth wait hell yes wait nico 's story oh boy worth wait think tattoo hero might favourite brother glad see finally find boom sweet sophie perfect addition extend family story full plenty ups down whole hell lot hot think though favourite part whole series epilogues one book exception rule glimpse year future perfect end another must read book aurora rise reynolds,was Nico worth the wait?,1401580800,113,-0.23129251700680273,-2,0.05454545454545454,0.05454545454545454,0.0,0.14545454545454545,0.05454545454545454,0.2,0.10909090909090909,0.03636363636363636,0.07272727272727272,0.10909090909090909,0.16363636363636364
239,B00KOSOX2O,5,love book know ge would fav oh man nico u amazing like one little different others im soooooo excite 'spin ' book yayyyy,another HOT brother...,1401580800,113,-0.23129251700680273,-2,0.125,0.125,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.25,0.125
100,B00KOSOX2O,5,nico mmmmmm book good aurora capture laugh cry even bite nail certain wow ca n't wait rest kentons story maybe even mayson child,Wow! What a read!!!!!,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.16666666666666666,0.16666666666666666
59,B00KOSOX2O,5,l v e mayson brother nico life everything others plus oh please tell get mayson story,Oh Nico,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,
63,B00KOSOX2O,5,oh crap even start love mayson men think asher favorite lord help nico new winner,swooooooon,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.125,0.0625,0.25,0.125,0.0,0.125,0.1875,0.125
64,B00KOSOX2O,4,couple gap story plot leap date marry turn page think stalker resolution little sketchy need bit flesh still great series engage character,Still a great series!,1401580800,113,-0.23129251700680273,-2,0.1,0.0,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.1,0.1
276,B00KOSOX2O,5,love boys one blew away could read book author top stalk read,Team Nico 100%!!,1401580800,113,-0.23129251700680273,-2,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111
197,B00KOSOX2O,4,starsthis good story really like nico sophie story really enjoyable root begin notice minor edit error find less handful mistake whole book n't bad fair warning people n't familiar series mayson men fall woman soon see ca n't deal love first sight story line may want reconsider read book sophie part time librarian part time online medical insurance specialist grow seattle mom die dad n't handle mom 's death well n't take care like action almost get sophie rap escaped fate attack make fearful troubel deal people n't know especially crowds sophie make life contact dad move tennessee buy house hop make new start nico th mayson brother use co mayson construction company rest family sell part discover like work bounty hunter curse mayson men find one woman half 'll know right anything win woman nico never believe even tried deny would happen even brother find one proved curse true sophie work library get call library phone answer find man call find cell phone want return 's nervous meet unknown man somewhere set public place safe sophie go meet man describe n't know look like nico come walk sophie surprise appearance 's big tattoo even surprise nico n't frighten actually attract nico introduces seem bit annoyed start ask sophie question bite personal 's comfortable nico take one look sophie know mayson curse hit since n't expect bit annoyed realization nico try get sophie give phone number already phone back refuse nico know work school librarian though tell 's head town job see come back sophie n't expect see rather surprised walk work see nico try get sophie agree dinner flatly refuse go tell n't date nico n't insist end camp car next couple day offer ice cream treat way get give bit time second day sophie agrees give nico phone number agree dinner sophie seriously n't date previously nico tread cautiously take thing easy sophie n't want go slow nico realizes 's sophie 's skittish something past n't take thing slow could lose although begin relationship sophie n't easy nice patient resilient stubborn wont let run fear make want stop thing get serious sophie let fear get first nico make clear 's run sophie start get comfortable relationship sophie soon begin stay nico night someone try break sophie 's house nico able stop breakin capture guy time care nico able easy sophie physical relationship also idea meet family kind freak first 've together bit sophie introduce family go really well thing get serious sophie nico unfortunately appear whoever try break sophie 's place actually stalker sophie attack home nico get back town job nico try find 's sophie n't many lead 's new town know hardly anyone definitely n't know enemy believe 's stalker n't able get print anything help track culprit nico best keep sophie safe pretty much settle together know 's do deal neither would willingly split relationship point 're anxious get future start difficulty get important issue stalker drama well thankfully sophie nico able get past drama find way sweet end nice hea think story enjoyable really liked nico sophie glad find happy end sophie bit fearful first heroine like tend annoy sophie n't really annoy part major fear present beginning fade story progress work alright nico sweet loving push need without jerk story n't perfect overall work good way spend part day 'm actually kind disappointed nico last bother series end 'll look next thing author write 'd recommend book,Very good addition to the series :D,1401580800,113,-0.23129251700680273,-2,0.09556313993174062,0.06825938566552901,0.0,0.11945392491467577,0.07167235494880546,0.1945392491467577,0.13310580204778158,0.05802047781569966,0.03754266211604096,0.08873720136518772,0.13310580204778158
241,B00KOSOX2O,5,nico nico nico looooovvved book favorite honestly say love wait underground king series bring kenton 's story,I LOVE ME SOME NICO!!!!!,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111
147,B00KOSOX2O,5,become fan m reynolds read november say without doubt fan life character life like almost believe person open web browser 'll nico one best book 've read long time know one revisit often ms reynolds really hope keep amazing writer give reader taste realty fiction love book 'm really look forward spin offs come,Oh Nico,1401580800,113,-0.23129251700680273,-2,0.0625,0.0,0.0,0.125,0.0625,0.3125,0.0625,0.0625,0.0,0.125,0.1875
139,B00KOSOX2O,5,star another enjoyable read series really love super possessive alpha male character nico great example instant love type romance least nico 's side patient sophie come around deal issue well patient control alpha male think sophie good heroine time want shake sense felt action explain well also like interaction secondary character meet previous book list con would felt timeline jump forward unexpectantly sometimes find confusing also think nico take original threat sophie seriously long enough look forward read next one,Enjoyed It!,1401580800,113,-0.23129251700680273,-2,0.044444444444444446,0.022222222222222223,0.0,0.15555555555555556,0.06666666666666667,0.3333333333333333,0.022222222222222223,0.022222222222222223,0.0,0.15555555555555556,0.17777777777777778
219,B00KOSOX2O,5,absolutely adore every one mayson brother n't want series end hopefully continue child 'm anxiously await kenton 's book please n't take long m reynolds need asap,another magnificent piece of the Mayson brothers,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333
75,B00KOSOX2O,5,could stop read eagerly wait read next installment series reynolds ' prior book one disappoint wait read ms reynolds,Please keep them coming!,1401580800,113,-0.23129251700680273,-2,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222
77,B00KOSOX2O,5,love series love get see several side nico stand alone hope series continue child,Loved me some Nico,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.0,0.0,0.0,0.23529411764705882,0.17647058823529413
81,B00KOSOX2O,5,book put smile face keep want really enjoy book say one top list buy enjoy,Funny and sweet!!!,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.2,0.2
142,B00KOSOX2O,5,great book ca n't believe fall love boy great addition family,OMG what a book,1401580800,113,-0.23129251700680273,-2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,
85,B00KOSOX2O,5,absolutely love everything book nico definitely bbf 's start cover amaze find boom thankfully realize well love stubborn always family element series 'm aurora hit park 'm love mayson boy nico unique edge others n't oh mention author write epilogue like one always leave want base one book cant freak wait 's come boy n't always better,LOVE,1401580800,113,-0.23129251700680273,-2,0.0,0.038461538461538464,0.0,0.15384615384615385,0.11538461538461539,0.19230769230769232,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.07692307692307693
247,B00KOSOX2O,5,say nico 's wonderfully write great pace full love load hot alpha men ask 'm sad series 'm look forward underground king series future work ms reynolds thank great end awesome series,10 well deserved stars!!! Amazing!!!!,1401580800,113,-0.23129251700680273,-2,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,
137,B00KOSOX2O,4,everything love write nico 's story action romance sassy heroine favorite part epilogue please tell 's go book kid complaint 's short want nico 're fan first book 'll love nico,love!,1401580800,113,-0.23129251700680273,-2,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.05263157894736842,0.0,0.21052631578947367,0.05263157894736842
238,B00KOSOX2O,5,loved series think save best last perfect blend romance suspense nico sophie perfect nico fierce protector need protect sophie come spade love connection two sophie sweet easy upbringing longs family safety nico perfect choice 'm sorry series end 'll wait next one begin,Perfect ending for the series...,1401580800,113,-0.23129251700680273,-2,0.06818181818181818,0.022727272727272728,0.0,0.20454545454545456,0.06818181818181818,0.22727272727272727,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.1590909090909091,0.1590909090909091
259,B00KOSOX2O,5,figure go read bus ok well damn wrong ever since first book come 've say asher favorite mason man well 'm tell serious take lightly nico could defenitely give asher run money infatuate story first line hard time put get work found read every break love particular book able relate sophie many level make love nico sophie 's story even nico thoughest mason men sure one hot course uuml ber alpha self also patient sophie appreciate lot honestly enjoy every single second crazy as ride already miss mason men sanne scandalous book blog,Nico is on equal ground with Asher for me and trust me that means a lot! Loved every single second of this book....,1401580800,113,-0.23129251700680273,-2,0.02702702702702703,0.13513513513513514,0.0,0.13513513513513514,0.05405405405405406,0.21621621621621623,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.16216216216216217,0.10810810810810811
214,B00KOSOX2O,5,get boom nico nico last mayson brother get boom best one yet love honesty sophia nico secret plus see n't need lie secret make romance novel great sometimes honesty best policy,BOOM,1401580800,113,-0.23129251700680273,-2,0.045454545454545456,0.045454545454545456,0.0,0.3181818181818182,0.045454545454545456,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.045454545454545456
261,B00KOSOX2O,5,could wait book disappoint love mayson men ca n't wait kenton maybe future book matson child,Yah Nico!!,1401580800,113,-0.23129251700680273,-2,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078
301,B00KOSOX2O,5,let start say fell love aurora 's writing style november book read make fall love character nico one favorites far hard shell outside complete softy sophie inside love watch relationship grow watch fall love one favorite part whole book phone conversation nico mom tell finding boom please get book love n't read others miss aurora rise reynolds amaze author love much book,Oh how I Love the MAYSON brothers!!!,1401580800,113,-0.23129251700680273,-2,0.07894736842105263,0.02631578947368421,0.0,0.07894736842105263,0.05263157894736842,0.23684210526315788,0.10526315789473684,0.10526315789473684,0.0,0.21052631578947367,0.10526315789473684
179,B00KOSOX2O,5,book good rest would like another conflict besides kidnap get predictable would like see another woman come main character say ca n't wait read next book author amaze love book,Another hit!!!,1401580800,113,-0.23129251700680273,-2,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.0,0.08695652173913043,0.08695652173913043
117,B00KOSOX2O,5,love hate relationship mayson brother nico love great read hot entertain,best in the series,1401580800,113,-0.23129251700680273,-2,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,
14,B00KOSOX2O,5,love every book series nico good good others nico ultimate alpha man damn would anything say yummy like bossy wo n't take know answer hot tattooed guy nico new book boyfriend sophie close hot girl clue nico would definitely recommend book must read think need start first book series november happy reading everyone,Can't get enough of this series!!!,1401580800,113,-0.23129251700680273,-2,0.0,0.1,0.0,0.2,0.06666666666666667,0.2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.2
