,asin,overall,reviewText,summary,unixReviewTime,reviewsInNext7Days,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
23,B007R5YDYA,3,struggle abit initially get kindle cover look great give good alround protection itthought bit pricey 'm sure one cheap cover would do hey leather good qualityproduct,Kindle leather cover in a nice colour.,1354924800,5,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941
108,B007R5YDYA,5,best kindle cover ever use pro fit perfectlyturns device automatically openedthis feature alone make cover worth pricelooks nicecons make kindle heavy uncomfortably,Fits like a glove...,1355097600,5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,
278,B007R5YDYA,5,definately recommend cover paperwhite take fall recently sustain damage thanks cover really like paperwhite come cover open also make feel booklike,Great cover!,1355184000,4,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,
39,B007R5YDYA,4,second kindle touch paperwhite cover cover work like smart cover ipad open cover paperwhite turn turn close simple elegant 's great cover provide basic protection essential function make kindle much easy work fumble switch walk much reading do walk cover make paperwhite much easy use save battery give desire protection,it does the job,1355270400,3,0.0,0.05555555555555555,0.0,0.4444444444444444,0.0,0.2777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,
231,B007R5YDYA,1,chose order case onxy black great fitting case definately worth money color call royal purple vivid purple show picture would say color like brown order n't like color wo n't exchange another color rather bother,.Kindle Paperwhite Leather Cover Royal Purple (it looks brown not purple),1355356800,3,0.08,0.04,0.0,0.16,0.04,0.2,0.16,0.12,0.0,0.12,0.08
355,B007R5YDYA,4,great way turn e reader close think bit overpriced especially postage,Great holder / cover for Paperwhite,1355356800,3,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,
367,B007R5YDYA,5,fit great 's job sure else say feel good hand love way shuts paperwhite closing,it's beautiful,1355529600,2,0.0,0.0,0.0,0.125,0.125,0.375,0.0,0.0,0.0,0.25,0.125
81,B007R5YDYA,5,tell someone one perfect paperwhite cover order one arrive week paperwhite fell love immediately paperwhite arrive oh joy kindle light hold protect wake open cover love everything paperwhite everything case include grape juice purple color,Perfect Case for the Paperwhite,1355875200,3,0.041666666666666664,0.0,0.0,0.125,0.0,0.2916666666666667,0.125,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666
359,B007R5YDYA,5,order paperwhite leather cover go new paperwhite g nice color look solidly build reason close cover paperwhite go sleepl cover appear well make last year,love it,1355875200,3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,
372,B007R5YDYA,5,really n't anything bad day fight kindle paperwhite tightly n't worry fall 've already drop 's bad wear magnet keep close purse bag like put kindle sleep auto wake open cover n't really notice extra weight 's awkward hold even one hand 've week far think 's great,Fits like a glove,1356307200,10,0.14705882352941177,0.08823529411764706,0.0,0.11764705882352941,0.029411764705882353,0.08823529411764706,0.20588235294117646,0.14705882352941177,0.08823529411764706,0.029411764705882353,0.058823529411764705
7,B007R5YDYA,5,cover great kindle paperwhite fit nice tight cover fall shift around love put paperwhite sleep close yes try close real slow order see exactly put kindle sleep lol like magnetic strip hold close love way feel hand slippery sturdy enough feel comfortable hand look great love come purple feel kindle nicely protected inside cover would feel comfortable take kindle along purse cover,Perfect!,1356393600,9,0.0,0.0,0.0,0.3333333333333333,0.0,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,
24,B007R5YDYA,3,'s true kindle fit paperwhite cover close kindle go sleep mode gradually use battery unless kindle turn button switch bottom,Adequate protection,1356393600,9,0.0,0.125,0.0,0.25,0.0,0.125,0.25,0.125,0.0,0.125,
256,B007R5YDYA,5,easy carry purse backpack even alone device fit securely case slight magnetic closure protect devise screen course love purple lol,Love it!,1356566400,8,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.2,0.1
173,B007R5YDYA,5,leather cover top quality comfortable feel must anyone order kindle paperwhite christmas present bought could n't help show work,Excellent!,1356566400,8,0.0,0.0,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.1,0.2
240,B007R5YDYA,4,bought case gift n't want recipient think cheap aftermarket product quality much affordable price beauty case say kindle course perfect fit hard shell soft interior really expensive get,"Really good case, but expensive",1356652800,7,0.11538461538461539,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.11538461538461539
213,B007R5YDYA,5,case slim nice look fist kindle perfectly also like easy access reading go,NIce case,1356652800,7,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,
190,B007R5YDYA,4,receive kindle paperwhite christmas immediately purchase case come two day later describe purchase pink color love person even picture love fact cover snap kindle place string cover front kindle fit perfectly loose hold tight like case close use magnet string need hold shut like others downside notice purse something cause open cause turn another feature love hate time open case automatically turn kindle nice time like case purse without know others complain bulky find yes bulky compare kindle compare case see others think also think expensive get glad purchase item would purchase,"Love the pink color in person, a bit bulky but no more then most cases.",1356652800,7,0.13953488372093023,0.046511627906976744,0.0,0.09302325581395349,0.0,0.16279069767441862,0.18604651162790697,0.16279069767441862,0.023255813953488372,0.09302325581395349,0.09302325581395349
237,B007R5YDYA,5,cover everything say cover almost required paperwhite go stick pocket yea fit large one purse light sturdy job pricy side really cheap integral part paperwhite,Cover works great.. Almost like the light in the the refrigerator..,1356652800,7,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.0,0.0,
291,B007R5YDYA,5,kindle fit nice snug great protective cover love color also n't know work paperwhite turn close lid magnetic interface much like ipad awesome bonus great construction hold well get shove pocketbook jostle around,Great fit!,1356825600,8,0.0,0.1,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.2,0.1
218,B007R5YDYA,5,little hesitant order case due review receive discount kindle accessory amazon local decide order discount bring price w tax originally purchase edge case return add much bulk hard charge paperwhite wile case head case anyone look particular case love auto wake sleep feature alone make case worth full price n't notice additional weight cover since cover fit like glove n't add much size paperwhite draw back fit like glove little difficult remove paperwhite like read without cover time think would issue however see reason remove cover like edge cover fold back nicely handed reading read comfortable hand hour last night something n't possible use edge case textured leather add nice look feel plus due size easily fit purse keep paperwhite protect paperwhite ad support cover open swipe get reading page big deal take second opted black case worry color border might distract plus many state color n't describe show figured ca n't go wrong black black,What's not to love?,1356825600,8,0.16666666666666666,0.02564102564102564,0.0,0.11538461538461539,0.02564102564102564,0.1282051282051282,0.23076923076923078,0.20512820512820512,0.01282051282051282,0.038461538461538464,0.05128205128205128
37,B007R5YDYA,5,cover fit kindle paperwhite perfectly comfortable hold close magnetic clasp beautiful well cover paperwhite perfect size fit purse large pocket paperwhite kindle great like read bed fact read little even room light reason buy like good regular kindle reason small lighter therefore easy carry playing word game easier touch screen kid buy first kindle buy paperwhite consider money well spend,Great Buy!,1356912000,8,0.0,0.04,0.0,0.28,0.08,0.28,0.04,0.0,0.0,0.16,0.12
131,B007R5YDYA,5,price expect great cover luckily one n't disappoint hold kindle paperwhite securely neat smart cover esque feature place paperwhite sleep mode cover close wake open cover case little bit heavier expect n't stop recommend anyone paperwhite,Works as advertised. Nice functionality,1357084800,9,0.045454545454545456,0.045454545454545456,0.0,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091
421,B007R5YDYA,4,leather cover fit paperwhite extremely snugly much 'd say 's almost permanent fixture 's fine really light useful autowake work well power port accessible close n't 'standing ' cover 's big deal device anyway since speaker flap fold flush backwards magnetic stay close overall 's attractive light cover offer good protection whether paperwhite need say protection begin bit debatable 's useful enough autowake justify 'weight tax 'as big kindle fire hd cousin cover also genuine leather 'll note amazon description carefully claim use deliberately ambiguous term 'natural ' leather instead mean n't plastic rubber 's bond leather considerably less durable genuine full grain leather easily permanently scratch tear bond leather type even without particularly sharp object fact 've manage cover amazon kfhd cover already really sure either n't compromise functionality cover look bite unsightly far n't problem get moisture damage would n't surprise start show time aside cover darn expensive consider 's make question amazon make kill competitor produce one feature could probably undercut still make profit eventually 'm sure another one come 's good better far best choice 've see many color option also nice pro charge closedautowakelight functionalcon expensivebonded leather element particularly durable,"Good cover, though pricey",1357171200,10,0.056338028169014086,0.014084507042253521,0.0,0.2535211267605634,0.056338028169014086,0.2676056338028169,0.1267605633802817,0.056338028169014086,0.04225352112676056,0.056338028169014086,0.07042253521126761
102,B007R5YDYA,5,love new amazon kindle paperwhite leather cover purple buy bright pictured nice cover lightweight easy hold kindle paperwhite read like book move landscape mode easy use quality leather product price right worth buy protect kindle paperwhite fit purse well old kindle heavy cover light attachment love,Nice Leather Case for the Kindle Paperwhite,1357171200,10,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.2,
