,asin,overall,reviewText,summary,unixReviewTime,reviewsInNext7Days,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
194,B005DOK8NW,5,receive e mail message ask review sure much say though mailed apo address overseas actually arrive quicker expect think receive day order far product work perfectly sure else write ease order ship product easy five star,"I was asked for a review, so here it is.",1347148800,1,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.25,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667
332,B005DOK8NW,5,power adapter kindle touch amazon useful tell plug adapter wall outlet quicker way charge kindle touch rather use computer,Kindle Power Adapter,1347494400,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
301,B005DOK8NW,5,n't think 'd need power adapter purchase kindle touch boy glad get come find old desktop n't work usb cable n't purchase adapter 'd way charge kindle well worth price book kindle,Glad I Bought It!,1347753600,1,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
139,B005DOK8NW,5,amazon adapter work perfectly purchase adapter charge kindleby plug computer adapter plug electrical outlet charge faster thanthe computer,adapter,1347753600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78,B005DOK8NW,5,u adapter must sometimes travel around computer charge kindle always find wall outlet read bed kindle plug wall socket bed plug outlet restaurants hotel even dr 's office avid reader want adapter,Kindle US Power Adapter,1347926400,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
15,B005DOK8NW,1,really hard figure whether need adapter new zealand since pin look like fit socket n't nz need adapter charge kindle use computer,I did not need it!,1348444800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
366,B005DOK8NW,5,much say product plug charge kindle work like 's suppose nice would nice included purchase price digress lol worth 's weight coin n't mind charge via usb port computer n't buy 's nice n't carry laptop,What can I say?,1349481600,3,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385
179,B005DOK8NW,5,identical adapter come old kindle call kindle keyboard 'm use recharge new kindle paperwhite would use old adapter 'm give away kindle output adapter volt amp order adapter might check see small rechargeable device use similar adapter one proper usb cable may able use old one output volt around amp n't need recharge device time opinion recharge cable plug computer 's usb port n't practical since take long charge way opinion solid well make product bit overpriced reliable enough depend many year note usb cable include adapter,"Based on my experience, a solid, reliable product",1349654400,1,0.0,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413
314,B005DOK8NW,5,bought travel computer kindle always charge,very handy,1349654400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,B005DOK8NW,5,wish little necessary accessory come kindle n't plan charge kindle regular electrical outlet versus usb port 'll need plug suck pay money,Necessary accessory,1349827200,1,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.21428571428571427
52,B005DOK8NW,5,great product catch even great price take awhile receive however consider distance travel come overseas well worth wait like recharge kindle 'm read perhaps night finish time 'm busy read power adapter alleviates use charge kindle computer also believe kindle may charge quick course ca n't really verify addition adapter easy pack w kindle take wherever wish go therefore completely satisfied product,Loves to Read,1350345600,1,0.0,0.0,0.0,0.0,0.125,0.375,0.125,0.0,0.0,0.125,0.25
286,B005DOK8NW,5,absolute godsend allow charge kindle ever without aa computer bein stay home mom kid way kindle little get away thats quiet nap bed time adapter much easy since u still read charge plus pay amazon store include shippin awesome recommend every kindle ecspecially people constantly go,adapter,1350777600,0,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.42105263157894735,0.0,0.05263157894736842,0.0,0.15789473684210525,0.15789473684210525
257,B005DOK8NW,5,start read kindle book adapter kindle seem always need charge computer use read want use power charger often need mc,KINDLE US POWER ADPT,1351468800,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
299,B005DOK8NW,5,worried buying use power adapter work perfectly company great work send promptly thanks,Worked great,1351555200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,
99,B005DOK8NW,5,amazon include first kindle n't know make buy paper white kindle since keep original kindle felt fair give everything come purchase another one must item,a necessity for the kindle,1352332800,4,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
9,B005DOK8NW,3,purchase form amazon work probably something without cell phone charger work well find inadvertently plug cell phone charger kindle discover error thought might fry kindle worked fine however use power adapter time,Power adapter,1352419200,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
284,B005DOK8NW,5,love fact could buy seperate also love fast get wasnt even suppose yet,love it,1352505600,3,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4,
72,B005DOK8NW,5,must say n't sure adaptar would look like 's pretty ingenious hook cable plug n't get easy get way early fine http www amazon com gp product b dok nw ref cm cr rev prod title,Kindle Adaptar,1352678400,2,0.0,0.0,0.0,0.25,0.125,0.375,0.0,0.0,0.0,0.125,0.125
223,B005DOK8NW,5,drop mine water husband engineer say need new one get new one,Replacement,1352851200,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
138,B005DOK8NW,5,much say work perfectly charge kindle lose one come mine want replace original,Works exactly as advertised,1353024000,2,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,
187,B005DOK8NW,4,decent charger amazon kindle need n't much say product well design charge fast connectivity excellent color nice mat white extension cord long enough needsmy gripe include kindle buy separately surprisingly high price would still purchase future kindle need though great product,"Gets the job done, Wish it were cheaper or included with other packages",1353369600,6,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078
228,B005DOK8NW,5,product meet expectation easy use buy slip case keep safe scratch use also appropriate,Kindle purchase,1353369600,6,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.1
26,B005DOK8NW,5,adapter handy keep reading battery run low plug kindle wall instead get easy chair go computer 's usb port charge,So Handy,1353628800,6,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,
270,B005DOK8NW,5,device help charge kindle much fast plug computer cut charge time less half,Quicker charge,1353715200,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
272,B005DOK8NW,4,charger seem take long charge kindle use usb port computer work well n't need computer fire complaint device come rechargable battery 's source power come charger without pay,Should come with Kindle,1353801600,5,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666
288,B005DOK8NW,5,wall adapter charge kindle much fast usb cord charger come take long recieve,must have,1353801600,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
325,B005DOK8NW,5,kindle u power adapter really love item much convenient easy carry keep charge night busy read,Kindle US Power Adapter,1353888000,4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,
344,B005DOK8NW,4,adapter go late one evening call amazon next day send replacement charger free charge know charge test charger charge kindle another charger mean phone always blow away great service amazon provide love kindle highly recommend kindle plus recommend amazon prime really great value money,great amazon service,1353888000,4,0.0,0.05,0.0,0.2,0.05,0.45,0.05,0.05,0.0,0.1,0.05
32,B005DOK8NW,5,would recommend anyone needs replacement adapter work great make life much easy,Review of adapter,1354060800,4,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,
308,B005DOK8NW,4,able charge kindle thought n't know could charge computer alot tell purchase,Kindle power adapter,1354320000,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,B005DOK8NW,5,n't even cord onto hickey plug part go wall know mean n't thing else sure even order seem like amazam com could stop order sonsabitching thing internet site drink n't even reason order even know heck supposebed make money tree jerk,What I'm supposed to do with this.,1354320000,7,0.0,0.1875,0.0,0.125,0.1875,0.1875,0.0,0.0,0.0625,0.125,0.125
379,B005DOK8NW,5,receive quickly job price always great amazon get kindle give daughter law report adapter job,adapter,1354406400,8,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.2,
163,B005DOK8NW,5,work great right price love kindle adapter work well also could satified purchase,Works great,1354492800,10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,
94,B005DOK8NW,3,quite honest could buy pretty much samething wouldnt say amazon big chain store less money honest use kid charger purchase chain store cheap work power adapter difference one say amazon,its ok,1354665600,10,0.06666666666666667,0.1,0.0,0.13333333333333333,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333
44,B005DOK8NW,5,first let say got item cent awesome original kindle fire charger come miss search everywhere upset several charger fit kindle phone around house happen like stuff week endless search decide order another one low behold original charger appear 's fine one carry purse cent ca n't complain,Love It,1354752000,8,0.1111111111111111,0.16666666666666666,0.0,0.05555555555555555,0.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555
7,B005DOK8NW,5,hop use new small power supply iphone ipad n't work way something apple one guess give friend kindle need one,Good Unit. Company got it to me fast.,1354752000,8,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,
298,B005DOK8NW,5,love adapter easy use pc connection cord highly recommend everyone,Comes in handy!,1354752000,8,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,
107,B005DOK8NW,1,ca n't believe amazon gall charge amount little piece plastic bezo 's hang head shame one,Monster rip-off,1354838400,7,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,
10,B005DOK8NW,5,buy kindle get usb cord attach computer buy adapter let charge kindle outlet handy 's definitely worth cost,Helpful item.,1354924800,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
1,B005DOK8NW,4,little pricey work well n't take much space would buy another needed charging capacity,It works,1354924800,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,B005DOK8NW,5,would definitely recommend anyone own kindle power adapter otherwise stuck charge kindle computer make charge much easy,A must-have!,1355011200,3,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,
305,B005DOK8NW,4,'re buy kindle first time think need product n't really adapter one would use cell phone load product thing n't say amazon love kindle like product n't give damn get cheap one store wo n't say amazon though,Just another adapter.,1355011200,3,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
243,B005DOK8NW,5,work well however think included purchase price kindle paperwhite pay extra,Kindle U S Power Adapter,1355011200,3,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
276,B005DOK8NW,4,work n't issue would point recommendation future adapter manufacture one tongs flip unit sideways food think get enough word able hit submit,Plug n play,1355184000,4,0.0,0.125,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.125,0.125
192,B005DOK8NW,5,like keep kindle charge time since come one purchase,Kindle power adapter,1355270400,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,B005DOK8NW,5,strong specie survive intelligent survive one adaptable change charles darwinmine actually come kindle ii live instead one sleek cover use patagonia kindle case fit display nd generation kindle critter pocket hold wire adapter never run electricity matter go much use critter never wear complained ready minute confess stick kindle really liked esthetic sleek contain amazon logo would work amazon excuse wear amazon shirt confess day retire n honored place library new kindle hd require new design adaptor amazon kindle powerfast accelerated charging include device use new kindle fire kindle fire hd model amazon use patagonia kindle case fit display nd generation kindle hold new kindle protective case still carry new cable adaptor patagonia kindle case fit display nd generation kindle amazon kindle powerfast accelerated charging include device use new kindle fire kindle fire hd model,Adapt or die,1355443200,5,0.1836734693877551,0.0,0.0,0.12244897959183673,0.02040816326530612,0.3469387755102041,0.1836734693877551,0.08163265306122448,0.04081632653061224,0.0,0.02040816326530612
64,B005DOK8NW,2,think terrible kindle paperwhite n't come electrical plug plug inot outlet plug computer charge home computer visit law n't computer amazon ashamed include necessary item buyer 's convience another item 's right bj,No electircial plug,1355616000,5,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,
160,B005DOK8NW,5,get accompany kindle get friend christmas find handy use otherwise would keep kindle plugged laptop,Kindle US power adaptor,1355702400,6,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,
